ano,id_municipio,quantidade_vinculos_ativos,cnae_2,cep
2023,4314902,0,94910,90090382
2023,4314902,0,94910,90660400
2023,4314902,0,94910,90620100
2023,4314902,0,94910,90050191
2023,4314902,0,94910,90030040
2023,4314902,0,94910,91420560
2023,4314902,0,94910,90460070
2023,4314902,0,94910,90850510
2023,4314902,0,94910,91170590
2023,4314902,0,94910,90220004
2023,4314902,0,94910,90010282
2023,4314902,0,94910,91570120
2023,4314902,0,94910,91740210
2023,4314902,0,94910,91787596
2023,4314902,0,94910,90110000
2023,4314902,0,94910,91710100
2023,4314902,0,94910,90001970
2023,4314902,0,94910,91787660
2023,4314902,0,94910,90840050
2023,4314902,0,94910,90220000
2023,4314902,0,94910,90560004
2023,4314902,0,94910,91791100
2023,4314902,0,94910,90230091
2023,4314902,0,94910,91780810
2023,4314902,0,94910,91910470
2023,4314902,0,94910,90540050
2023,4314902,0,94910,90230030
2023,4314902,0,94910,91570540
2023,4314902,0,94910,90001970
2023,4314902,0,94910,91796161
2023,4314902,0,94910,90030143
2023,4314902,0,94910,90130090
2023,4314902,0,94910,91140380
2023,4314902,0,94910,91150265
2023,4314902,0,94910,90620100
2023,4314902,0,94308,91509900
2023,4314902,0,94308,90620110
2023,4314902,0,94936,90020100
2023,4314902,0,94308,90810170
2023,4314902,0,94995,90220120
2023,4314902,0,94995,91787775
2023,4314902,0,94308,90440011
2023,4314902,0,94308,90550005
2023,4314902,0,94308,90001970
2023,4314902,0,94308,90010272
2023,4314902,0,94995,90240580
2023,4314902,0,94308,91787040
2023,4314902,0,94995,91720330
2023,4314902,0,94308,91720080
2023,4314902,0,94308,91220450
2023,4314902,0,94308,90020020
2023,4314902,0,94308,91370170
2023,4314902,0,94936,90020160
2023,4314902,0,94308,90610250
2023,4314902,0,94308,90110000
2023,4314902,0,94308,90810080
2023,4314902,0,94308,90820000
2023,4314902,0,94308,91750830
2023,4314902,0,94308,90010230
2023,4314902,0,94308,91220580
2023,4314902,0,94308,91712061
2023,4314902,0,94308,90030120
2023,4314902,0,94308,91720490
2023,4314902,0,94308,90010260
2023,4314902,0,94995,91560550
2023,4314902,0,94995,90550143
2023,4314902,0,94308,91720130
2023,4314902,0,94995,90640002
2023,4314902,0,94308,90540001
2023,4314902,0,94308,91360370
2023,4314902,0,94308,90010260
2023,4314902,0,94308,90035121
2023,4314902,0,94995,91170075
2023,4314902,0,94936,91790100
2023,4314902,0,94308,90620270
2023,4314902,0,94936,90050340
2023,4314902,0,94308,90619900
2023,4314902,0,94308,91225002
2023,4314902,0,94308,91330001
2023,4314902,0,94308,90240120
2023,4314902,0,94995,90035120
2023,4314902,0,94308,90460140
2023,4314902,0,94995,90570000
2023,4314902,0,94308,90035080
2023,4314902,0,94308,90001970
2023,4314902,0,94308,90650001
2023,4314902,0,94308,91130050
2023,4314902,0,94308,91570540
2023,4314902,0,94308,90470130
2023,4314902,0,94936,91740830
2023,4314902,0,94936,91760610
2023,4314902,0,94308,90020904
2023,4314902,0,94995,90230270
2023,4314902,0,94308,91160001
2023,4314902,0,94308,91030230
2023,4314902,0,94308,91340020
2023,4314902,0,94308,90680570
2023,4314902,0,94308,91710330
2023,4314902,0,94308,90430181
2023,4314902,0,94995,90035141
2023,4314902,0,94308,91140000
2023,4314902,0,94995,90090060
2023,4314902,0,94995,90630000
2023,4314902,0,94308,90020006
2023,4314902,0,94995,90050191
2023,4314902,0,94995,90480003
2023,4314902,0,94995,90035030
2023,4314902,0,94308,91320001
2023,4314902,0,94995,90230240
2023,4314902,0,94308,91450155
2023,4314902,0,94308,90010200
2023,4314902,0,94995,90035191
2023,4314902,0,94308,90050170
2023,4314902,0,94308,90035005
2023,4314902,0,94308,90220150
2023,4314902,0,94308,91340460
2023,4314902,0,94308,90010240
2023,4314902,0,94995,90040000
2023,4314902,0,94308,91215300
2023,4314902,0,94308,91560000
2023,4314902,0,94308,90010001
2023,4314902,0,94995,91782201
2023,4314902,0,94308,91787271
2023,4314902,0,94308,90420210
2023,4314902,0,94308,90040192
2023,4314902,0,94308,90840030
2023,4314902,0,94308,90460070
2023,4314902,0,94308,91755831
2023,4314902,0,94308,90050310
2023,4314902,0,94995,90130051
2023,4314902,0,94995,91755018
2023,4314902,0,94308,90680440
2023,4314902,0,94308,90020023
2023,4314902,0,94308,90520280
2023,4314902,0,94995,91320270
2023,4314902,0,94308,90550140
2023,4314902,0,94308,90020100
2023,4314902,0,94308,91740000
2023,4314902,0,94308,90200310
2023,4314902,0,94995,90030110
2023,4314902,0,94995,90240600
2023,4314902,0,94308,90020110
2023,4314902,0,94995,90010240
2023,4314902,0,94308,90010283
2023,4314902,0,94308,90010220
2023,4314902,0,94995,90250590
2023,4314902,0,94308,91910030
2023,4314902,0,94308,91720090
2023,4314902,0,94308,90220170
2023,4314902,0,94308,91530390
2023,4314902,0,94995,91760000
2023,4314902,0,94308,90035191
2023,4314902,0,94308,91150000
2023,4314902,0,94308,90050210
2023,4314902,0,94995,91140110
2023,4314902,0,94995,90820140
2023,4314902,0,94936,90020010
2023,4314902,0,94308,90110180
2023,4314902,0,94308,90050170
2023,4314902,0,94308,91220580
2023,4314902,0,94308,90160020
2023,4314902,0,94308,91410030
2023,4314902,0,94308,91550250
2023,4314902,0,94936,91790060
2023,4314902,0,94995,90130060
2023,4314902,0,94308,90160090
2023,4314902,0,94936,90430061
2023,4314902,0,94995,91509900
2023,4314902,0,93191,91550000
2023,4314902,0,93131,91360000
2023,4314902,0,93191,91780220
2023,4314902,0,93191,90520100
2023,4314902,0,93131,91550250
2023,4314902,0,93131,90050100
2023,4314902,0,93191,90470040
2023,4314902,0,93115,90240111
2023,4314902,0,93131,90550001
2023,4314902,0,93131,91040390
2023,4314902,0,93191,90480000
2023,4314902,0,85911,91760040
2023,4314902,0,93131,91712320
2023,4314902,0,93131,91755851
2023,4314902,0,93131,90160040
2023,4314902,0,93191,90670100
2023,4314902,0,85911,91030320
2023,4314902,0,93191,90840359
2023,4314902,0,93131,90250180
2023,4314902,0,93191,90240590
2023,4314902,0,85911,90410004
2023,4314902,0,93191,90460200
2023,4314902,0,93191,91530000
2023,4314902,0,93131,91510590
2023,4314902,0,93191,90640003
2023,4314902,0,93131,90880001
2023,4314902,0,93191,90220110
2023,4314902,0,93131,91010006
2023,4314902,0,93131,90430100
2023,4314902,0,93191,90150101
2023,4314902,0,93131,90240000
2023,4314902,0,85911,90480000
2023,4314902,0,93115,91750200
2023,4314902,0,93131,90450030
2023,4314902,0,93191,91210070
2023,4314902,0,85911,90520310
2023,4314902,0,85911,91410030
2023,4314902,0,85911,91050190
2023,4314902,0,93131,91340000
2023,4314902,0,93191,91520610
2023,4314902,0,93131,90160240
2023,4314902,0,93131,90020080
2023,4314902,0,93191,91790530
2023,4314902,0,93123,91380230
2023,4314902,0,85911,91787204
2023,4314902,0,93131,91790519
2023,4314902,0,93131,91260318
2023,4314902,0,93191,90810080
2023,4314902,0,93191,90430091
2023,4314902,0,93191,90470470
2023,4314902,0,93115,91900000
2023,4314902,0,93131,90460050
2023,4314902,0,93131,91910001
2023,4314902,0,93191,91530000
2023,4314902,0,93191,90130060
2023,4314902,0,93191,91770010
2023,4314902,0,85911,91040260
2023,4314902,0,93123,91910630
2023,4314902,0,93131,90640040
2023,4314902,0,93191,91910460
2023,4314902,0,93191,90020001
2023,4314902,0,93191,91900120
2023,4314902,0,93131,91330450
2023,4314902,0,93115,91225001
2023,4314902,0,93131,90550100
2023,4314902,0,93115,91130000
2023,4314902,0,93131,91770000
2023,4314902,0,93115,90130001
2023,4314902,0,93191,90630050
2023,4314902,0,85911,91030270
2023,4314902,0,93131,91010003
2023,4314902,0,93191,91787700
2023,4314902,0,93131,91060440
2023,4314902,0,93131,90540010
2023,4314902,0,85911,91520630
2023,4314902,0,85911,90540031
2023,4314902,0,93131,91340000
2023,4314902,0,93115,91781200
2023,4314902,0,93131,91450155
2023,4314902,0,93191,90620170
2023,4314902,0,93123,91920540
2023,4314902,0,93131,90690200
2023,4314902,0,93191,90480003
2023,4314902,0,93191,91150000
2023,4314902,0,93131,90830310
2023,4314902,0,93131,90650090
2023,4314902,0,93131,90040250
2023,4314902,0,93131,90560003
2023,4314902,0,85911,90520060
2023,4314902,0,85911,91520630
2023,4314902,0,93191,90430180
2023,4314902,0,93131,90010030
2023,4314902,0,93131,91786299
2023,4314902,0,93191,90035030
2023,4314902,0,85911,90035030
2023,4314902,0,93123,91760000
2023,4314902,0,93131,90160240
2023,4314902,0,93131,91770700
2023,4314902,0,93131,90520002
2023,4314902,0,96025,91740001
2023,4314902,0,96025,90570080
2023,4314902,0,96025,90570080
2023,4314902,0,96025,90870050
2023,4314902,0,96025,90560010
2023,4314902,0,96025,90480201
2023,4314902,0,96025,90150005
2023,4314902,0,96025,90550000
2023,4314902,0,96025,90820001
2023,4314902,0,96025,90160092
2023,4314902,0,96025,90430150
2023,4314902,0,96025,91130450
2023,4314902,0,96025,91220610
2023,4314902,0,96025,90440150
2023,4314902,0,96025,90570090
2023,4314902,0,96025,91751000
2023,4314902,0,96025,91900000
2023,4314902,0,96025,90850000
2023,4314902,0,96025,91751000
2023,4314902,0,96025,90035076
2023,4314902,0,96025,91770001
2023,4314902,0,96025,90810080
2023,4314902,0,96025,90510000
2023,4314902,0,96025,90020121
2023,4314902,0,96025,90510001
2023,4314902,0,96025,90160240
2023,4314902,0,96025,90040001
2023,4314902,0,96025,91760000
2023,4314902,0,96025,90040190
2023,4314902,0,96025,90040200
2023,4314902,0,96025,90430010
2023,4314902,0,96025,90040130
2023,4314902,0,96025,90020000
2023,4314902,0,96025,91320220
2023,4314902,0,96025,91220140
2023,4314902,0,96025,91910001
2023,4314902,0,96025,90570001
2023,4314902,0,96025,90810240
2023,4314902,0,96025,91712010
2023,4314902,0,96025,90050350
2023,4314902,0,96025,90035072
2023,4314902,0,96025,91010003
2023,4314902,0,96025,90670150
2023,4314902,0,96025,90040001
2023,4314902,0,96025,91540000
2023,4314902,0,96025,90110160
2023,4314902,0,96025,91010003
2023,4314902,0,96025,90050310
2023,4314902,0,96025,90020012
2023,4314902,0,96025,90430010
2023,4314902,0,96025,91910470
2023,4314902,0,96025,90220230
2023,4314902,0,96025,91755650
2023,4314902,0,96025,91010006
2023,4314902,0,96025,90440010
2023,4314902,0,96025,90810080
2023,4314902,0,96025,90020090
2023,4314902,0,96025,90480005
2023,4314902,0,96025,91230510
2023,4314902,0,96025,90450090
2023,4314902,0,96025,90480200
2023,4314902,0,96025,90820060
2023,4314902,0,96025,91180080
2023,4314902,0,96025,90650003
2023,4314902,0,96025,90470320
2023,4314902,0,96025,90810080
2023,4314902,0,96025,91410070
2023,4314902,0,96025,90230002
2023,4314902,0,96025,91010006
2023,4314902,0,96025,90160070
2023,4314902,0,96025,90620130
2023,4314902,0,96025,90450040
2023,4314902,0,96025,91360000
2023,4314902,0,96025,91787196
2023,4314902,0,96025,91050001
2023,4314902,0,96025,91010004
2023,4314902,0,96025,90050320
2023,4314902,0,96025,91900050
2023,4314902,0,96025,90035072
2023,4314902,0,96025,91130480
2023,4314902,0,96025,90150004
2023,4314902,0,96025,90010230
2023,4314902,0,96025,90450070
2023,4314902,0,96025,91330001
2023,4314902,0,96025,91770000
2023,4314902,0,96025,90020011
2023,4314902,0,96025,90050101
2023,4314902,0,96025,90820001
2023,4314902,0,96025,90035076
2023,4314902,0,96025,90440150
2023,4314902,0,96025,90450070
2023,4314902,0,96025,91360001
2023,4314902,0,96025,91900499
2023,4314902,0,96025,91787170
2023,4314902,0,96025,90020005
2023,4314902,0,96025,90010210
2023,4314902,0,96025,90035070
2023,4314902,0,96025,91720000
2023,4314902,0,96025,90480003
2023,4314902,0,96025,90560002
2023,4314902,0,96025,90880480
2023,4314902,0,96025,90130051
2023,4314902,0,96025,90450040
2023,4314902,0,96025,90640040
2023,4314902,0,96025,91510100
2023,4314902,0,96025,90050310
2023,4314902,0,96025,90840440
2023,4314902,0,96025,91350110
2023,4314902,0,96025,91410330
2023,4314902,0,96025,90035077
2023,4314902,0,96025,90430091
2023,4314902,0,96025,90035170
2023,4314902,0,96025,91170200
2023,4314902,0,96025,91751830
2023,4314902,0,96025,90130020
2023,4314902,0,96025,91130080
2023,4314902,0,96025,90880480
2023,4314902,0,96025,91030340
2023,4314902,0,96025,91050001
2023,4314902,0,96025,90050101
2023,4314902,1,49248,91180170
2023,4314902,1,47113,90160002
2023,4314902,1,47539,90410004
2023,4314902,1,18130,90540040
2023,4314902,1,55108,90030003
2023,4314902,1,53202,91060591
2023,4314902,1,25993,91785250
2023,4314902,1,86402,90810080
2023,4314902,1,77403,91340330
2023,4314902,1,46648,90220220
2023,4314902,1,81290,91150000
2023,4314902,1,43223,91520270
2023,4314902,1,46168,91920350
2023,4314902,1,95215,90240540
2023,4314902,1,47610,90850050
2023,4314902,1,96017,90480201
2023,4314902,1,47555,90520002
2023,4314902,1,47610,90040000
2023,4314902,1,47229,91150750
2023,4314902,1,46168,90520150
2023,4314902,1,52231,90230030
2023,4314902,1,77110,90240510
2023,4314902,1,45439,91120430
2023,4314902,1,79112,91550780
2023,4314902,1,24237,90220005
2023,4314902,1,86909,90470430
2023,4314902,1,46451,91350080
2023,4314902,1,38114,91520660
2023,4314902,1,80200,91260000
2023,4314902,1,79112,91110020
2023,4314902,1,77314,91751830
2023,4314902,1,86101,90520002
2023,4314902,1,77322,91030240
2023,4314902,1,75001,91520100
2023,4314902,1,94201,90030003
2023,4314902,1,79112,91370190
2023,4314902,1,46371,90240001
2023,4314902,1,46451,91910530
2023,4314902,1,81214,91010007
2023,4314902,1,46231,90200041
2023,4314902,1,64638,90620100
2023,4314902,1,86101,90020090
2023,4314902,1,10911,90470450
2023,4314902,1,46524,90035170
2023,4314902,1,46494,90690140
2023,4314902,1,93298,90480120
2023,4314902,1,62031,91110140
2023,4314902,1,47822,90030001
2023,4314902,1,81214,91530010
2023,4314902,1,55108,90230011
2023,4314902,1,81214,90520000
2023,4314902,1,10911,90610010
2023,4314902,1,17311,91130370
2023,4314902,1,47857,91530620
2023,4314902,1,47211,90430000
2023,4314902,1,47113,91788130
2023,4314902,1,79112,90810240
2023,4314902,1,46397,90660110
2023,4314902,1,47539,91900225
2023,4314902,1,96092,91120630
2023,4314902,1,18130,90200230
2023,4314902,1,62015,90240551
2023,4314902,1,47857,90010320
2023,4314902,1,47211,90620110
2023,4314902,1,82997,91349900
2023,4314902,1,95291,91220580
2023,4314902,1,49299,91530000
2023,4314902,1,82997,91110581
2023,4314902,1,86402,90630050
2023,4314902,1,46494,91040220
2023,4314902,1,95215,90450001
2023,4314902,1,43134,91520210
2023,4314902,1,49248,91787860
2023,4314902,1,82997,91110000
2023,4314902,1,52231,91050324
2023,4314902,1,53202,91350300
2023,4314902,1,66193,91110000
2023,4314902,1,46397,91788000
2023,4314902,1,77292,90240002
2023,4314902,1,95118,90230091
2023,4314902,1,43991,91220210
2023,4314902,1,32990,90660110
2023,4314902,1,25322,90220170
2023,4314902,1,46427,90030002
2023,4314902,1,77390,91540000
2023,4314902,1,49230,91420400
2023,4314902,1,47539,91110000
2023,4314902,1,66126,90200310
2023,4314902,1,25420,91225000
2023,4314902,1,14223,90200110
2023,4314902,1,46168,91330430
2023,4314902,1,97005,90220002
2023,4314902,1,56121,91510590
2023,4314902,1,77390,91130060
2023,4314902,1,65111,90020022
2023,4314902,1,46371,90200041
2023,4314902,1,95215,91360001
2023,4314902,1,47113,91240260
2023,4314902,1,47229,90470300
2023,4314902,1,80200,91910560
2023,4314902,1,18130,91120000
2023,4314902,1,52231,90230161
2023,4314902,1,10911,90130101
2023,4314902,1,46176,90030003
2023,4314902,1,46851,91740550
2023,4314902,1,47857,90560005
2023,4314902,1,96017,90001970
2023,4314902,1,16293,91330570
2023,4314902,1,47229,90250180
2023,4314902,1,63119,90480001
2023,4314902,1,47610,91130500
2023,4314902,1,96092,90690170
2023,4314902,1,47229,90040340
2023,4314902,1,95126,91130720
2023,4314902,1,77322,90410000
2023,4314902,1,33147,91010002
2023,4314902,1,31012,91170680
2023,4314902,1,10961,90010260
2023,4314902,1,96092,90110300
2023,4314902,1,46478,90240005
2023,4314902,1,46516,90030000
2023,4314902,1,46494,91350090
2023,4314902,1,46346,90090060
2023,4314902,1,47211,91350200
2023,4314902,1,62040,90010230
2023,4314902,1,95215,91160800
2023,4314902,1,95291,90430010
2023,4314902,1,47211,90150001
2023,4314902,1,52231,91020000
2023,4314902,1,46133,90430150
2023,4314902,1,52231,90090140
2023,4314902,1,46630,90240005
2023,4314902,1,18130,91030250
2023,4314902,1,95291,90020170
2023,4314902,1,64221,90670004
2023,4314902,1,20991,91120460
2023,4314902,1,15297,91225100
2023,4314902,1,87115,91910460
2023,4314902,1,46516,91180730
2023,4314902,1,47113,91240261
2023,4314902,1,87115,90630150
2023,4314902,1,25390,90240511
2023,4314902,1,46150,90035120
2023,4314902,1,79112,90480002
2023,4314902,1,46451,90020150
2023,4314902,1,79112,90035040
2023,4314902,1,53105,91040620
2023,4314902,1,93298,90050050
2023,4314902,1,87115,90850000
2023,4314902,1,96033,90020130
2023,4314902,1,46231,90460150
2023,4314902,1,50998,90510001
2023,4314902,1,46427,90430090
2023,4314902,1,46397,91720090
2023,4314902,1,94201,90220130
2023,4314902,1,52231,90030040
2023,4314902,1,46460,91320000
2023,4314902,1,25128,91215000
2023,4314902,1,43223,90250500
2023,4314902,1,56201,91370050
2023,4314902,1,47857,91140000
2023,4314902,1,47610,90020002
2023,4314902,1,52231,90240130
2023,4314902,1,86101,90880481
2023,4314902,1,94201,91140001
2023,4314902,1,47113,91010000
2023,4314902,1,10911,91140380
2023,4314902,1,95215,90240511
2023,4314902,1,33147,91240500
2023,4314902,1,10961,90240200
2023,4314902,1,55906,90230030
2023,4314902,1,46460,90510010
2023,4314902,1,31021,90240000
2023,4314902,1,46494,90480003
2023,4314902,1,47539,90520000
2023,4314902,1,94201,90610001
2023,4314902,1,52117,90230002
2023,4314902,1,49221,90035040
2023,4314902,1,94120,90040190
2023,4314902,1,43223,91740000
2023,4314902,1,47849,91740140
2023,4314902,1,66193,90010190
2023,4314902,1,32507,90430010
2023,4314902,1,91015,90230220
2023,4314902,1,49299,91790000
2023,4314902,1,32990,91910180
2023,4314902,1,47610,91110200
2023,4314902,1,49302,91920000
2023,4314902,1,86101,90510000
2023,4314902,1,59111,90220170
2023,4314902,1,46346,90240111
2023,4314902,1,52231,90030010
2023,4314902,1,42138,91120640
2023,4314902,1,62023,90810000
2023,4314902,1,49299,91370000
2023,4314902,1,47211,91040410
2023,4314902,1,61108,90220170
2023,4314902,1,62040,90480000
2023,4314902,1,66134,90110150
2023,4314902,1,52231,90020004
2023,4314902,1,10414,90510000
2023,4314902,1,74200,91760090
2023,4314902,1,96017,90010282
2023,4314902,1,64913,91010003
2023,4314902,1,95215,90690400
2023,4314902,1,47555,90430100
2023,4314902,1,18130,90420121
2023,4314902,1,94120,90050240
2023,4314902,1,58212,91150400
2023,4314902,1,96092,91110310
2023,4314902,1,85112,90450020
2023,4314902,1,47211,91120000
2023,4314902,1,38114,91570730
2023,4314902,1,63119,90035901
2023,4314902,1,52231,90430010
2023,4314902,1,94120,90001970
2023,4314902,1,86101,90240001
2023,4314902,1,18130,91510710
2023,4314902,1,64221,90010190
2023,4314902,1,77195,91180600
2023,4314902,1,10911,90610200
2023,4314902,1,87115,90160020
2023,4314902,1,10996,90010280
2023,4314902,1,47211,91150001
2023,4314902,1,75001,91900001
2023,4314902,1,47849,90680570
2023,4314902,1,82997,91130000
2023,4314902,1,95215,91360000
2023,4314902,1,47211,91170715
2023,4314902,1,61108,90410003
2023,4314902,1,46729,90230241
2023,4314902,1,86101,90035070
2023,4314902,1,33147,90810240
2023,4314902,1,77110,90880460
2023,4314902,1,47822,90110001
2023,4314902,1,46630,91060340
2023,4314902,1,85121,90050320
2023,4314902,1,46133,91520540
2023,4314902,1,80200,91787773
2023,4314902,1,46427,90550030
